departamento,provincia,municipio,codigo,tipo,nacion_pueblo,casos,porcentaje_indigena_sobre_indigena,poblacion,porcentaje_indigena_poblacion_total,año
LA PAZ,MURILLO,ACHOCALLA,020104,B ,KALLAWAYA,4,0.03,22179,0.018,2012
LA PAZ,MURILLO,ACHOCALLA,020104,B ,LECO,5,0.03,22179,0.023,2012
LA PAZ,MURILLO,ACHOCALLA,020104,B ,MOJEÑO,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,B ,MOSETÉN,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,B ,TSIMANE CHIMAN,2,0.01,22179,0.009,2012
LA PAZ,MURILLO,ACHOCALLA,020104,B ,YURACARÉ,2,0.01,22179,0.009,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,AROMA,7,0.05,22179,0.032,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,BELEN,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,CHALLAPATA,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,CHAYANTA,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,CHICHAS,6,0.04,22179,0.027,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,CURAHUARA DE CARANGAS,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,JACH'A PACAJAQUI,5,0.03,22179,0.023,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,LARECAJA,1,0.01,22179,0.005,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,ORIGINARIO,94,0.63,22179,0.424,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,CAMPESINO,471,3.17,22179,2.124,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,INDÍGENA,190,1.28,22179,0.857,2012
LA PAZ,MURILLO,ACHOCALLA,020104,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,3,0.02,22179,0.014,2012
LA PAZ,MURILLO,EL ALTO,020105,A ,AYMARA,385686,92.48,848452,45.458,2012
LA PAZ,MURILLO,EL ALTO,020105,A ,QUECHUA,15881,3.81,848452,1.872,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,AFROBOLIVIANO,2273,0.55,848452,0.268,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,ARAONA,30,0.01,848452,0.004,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,AYOREO,20,0,848452,0.002,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,BAURE,13,0,848452,0.002,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,CAVINEÑO,18,0,848452,0.002,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,CAYUBABA,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,CHACOBO,6,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,CHIQUITANO,98,0.02,848452,0.012,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,BÉSIRO,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,URU CHIPAYAS,11,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,ESSE EJJA,11,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,GUARASUGWE,1,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,GUARAYO,53,0.01,848452,0.006,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,GUARANI,261,0.06,848452,0.031,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,ITONOMA,456,0.11,848452,0.054,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,JOAQUINIANO,7,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,KALLAWAYA,141,0.03,848452,0.017,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,LECO,256,0.06,848452,0.03,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MAROPA,15,0,848452,0.002,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,REYESANO,1,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MOJEÑO,135,0.03,848452,0.016,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,TRINITARIO,12,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MORÉ,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MOSETÉN,53,0.01,848452,0.006,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MOVIMA,29,0.01,848452,0.003,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MURATO,3,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,URUS,67,0.02,848452,0.008,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,PACAHUARA,12,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,SIRIONÓ,5,0,848452,0.001,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,TACANA,84,0.02,848452,0.01,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,TAPIETE,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,TSIMANE CHIMAN,95,0.02,848452,0.011,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,WEENAYEK,4,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,YAMINAHUA,1,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,YUKI,4,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,YURACARÉ,23,0.01,848452,0.003,2012
LA PAZ,MURILLO,EL ALTO,020105,B ,MOJEÑO,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,C ,ANDAMARCA,2,0,848452,0,2012
LA PAZ,MURILLO,EL ALTO,020105,C ,AROMA,268,0.06,848452,0.032,2012
